year,drgn1,region_code,region_name,dgn,sex,education,educ_code,educ3,gsur,age_group_used,region_key
2024,0,FR,France,1,M,TOTAL,educALL,-1,0.071,Y20-64,0
2024,1,FR1,Ile de France,0,F,ED0-2,educL,0,0.095,Y20-64,1
2024,1,FR1,Ile de France,0,F,ED3_4,educM,1,0.10099999999999999,Y20-64,1
2024,1,FR1,Ile de France,0,F,ED5-8,educH,2,0.061,Y20-64,1
2024,1,FR1,Ile de France,0,F,TOTAL,educALL,-1,0.076,Y20-64,1
2024,1,FR1,Ile de France,1,M,ED0-2,educL,0,0.125,Y20-64,1
2024,1,FR1,Ile de France,1,M,ED3_4,educM,1,0.096,Y20-64,1
2024,1,FR1,Ile de France,1,M,ED5-8,educH,2,0.059000000000000004,Y20-64,1
2024,1,FR1,Ile de France,1,M,TOTAL,educALL,-1,0.079,Y20-64,1
2024,2,FRB,Centre — Val de Loire,0,F,ED0-2,educL,0,,Y20-64,2
2024,2,FRB,Centre — Val de Loire,0,F,ED3_4,educM,1,0.051,Y20-64,2
2024,2,FRB,Centre — Val de Loire,0,F,ED5-8,educH,2,0.04,Y20-64,2
2024,2,FRB,Centre — Val de Loire,0,F,TOTAL,educALL,-1,0.049,Y20-64,2
2024,2,FRB,Centre — Val de Loire,1,M,ED0-2,educL,0,,Y20-64,2
2024,2,FRB,Centre — Val de Loire,1,M,ED3_4,educM,1,0.045,Y20-64,2
2024,2,FRB,Centre — Val de Loire,1,M,ED5-8,educH,2,0.055,Y20-64,2
2024,2,FRB,Centre — Val de Loire,1,M,TOTAL,educALL,-1,0.051,Y20-64,2
2024,3,FRC,Bourgogne-Franche-Comté,0,F,ED0-2,educL,0,0.105,Y20-64,3
2024,3,FRC,Bourgogne-Franche-Comté,0,F,ED3_4,educM,1,0.065,Y20-64,3
2024,3,FRC,Bourgogne-Franche-Comté,0,F,ED5-8,educH,2,0.027999999999999997,Y20-64,3
2024,3,FRC,Bourgogne-Franche-Comté,0,F,TOTAL,educALL,-1,0.054000000000000006,Y20-64,3
2024,3,FRC,Bourgogne-Franche-Comté,1,M,ED0-2,educL,0,0.113,Y20-64,3
2024,3,FRC,Bourgogne-Franche-Comté,1,M,ED3_4,educM,1,0.048,Y20-64,3
2024,3,FRC,Bourgogne-Franche-Comté,1,M,ED5-8,educH,2,0.063,Y20-64,3
2024,3,FRC,Bourgogne-Franche-Comté,1,M,TOTAL,educALL,-1,0.063,Y20-64,3
2024,4,FRD,Normandie,0,F,ED0-2,educL,0,0.14300000000000002,Y20-64,4
2024,4,FRD,Normandie,0,F,ED3_4,educM,1,0.08,Y20-64,4
2024,4,FRD,Normandie,0,F,ED5-8,educH,2,0.042,Y20-64,4
2024,4,FRD,Normandie,0,F,TOTAL,educALL,-1,0.068,Y20-64,4
2024,4,FRD,Normandie,1,M,ED0-2,educL,0,0.138,Y20-64,4
2024,4,FRD,Normandie,1,M,ED3_4,educM,1,0.069,Y20-64,4
2024,4,FRD,Normandie,1,M,ED5-8,educH,2,0.049,Y20-64,4
2024,4,FRD,Normandie,1,M,TOTAL,educALL,-1,0.071,Y20-64,4
2024,5,FRE,Hauts-de-France,0,F,ED0-2,educL,0,0.155,Y20-64,5
2024,5,FRE,Hauts-de-France,0,F,ED3_4,educM,1,0.09699999999999999,Y20-64,5
2024,5,FRE,Hauts-de-France,0,F,ED5-8,educH,2,0.054000000000000006,Y20-64,5
2024,5,FRE,Hauts-de-France,0,F,TOTAL,educALL,-1,0.08199999999999999,Y20-64,5
2024,5,FRE,Hauts-de-France,1,M,ED0-2,educL,0,0.129,Y20-64,5
2024,5,FRE,Hauts-de-France,1,M,ED3_4,educM,1,0.09300000000000001,Y20-64,5
2024,5,FRE,Hauts-de-France,1,M,ED5-8,educH,2,0.047,Y20-64,5
2024,5,FRE,Hauts-de-France,1,M,TOTAL,educALL,-1,0.081,Y20-64,5
2024,6,FRF,Grand Est,0,F,ED0-2,educL,0,0.139,Y20-64,6
2024,6,FRF,Grand Est,0,F,ED3_4,educM,1,0.073,Y20-64,6
2024,6,FRF,Grand Est,0,F,ED5-8,educH,2,0.047,Y20-64,6
2024,6,FRF,Grand Est,0,F,TOTAL,educALL,-1,0.067,Y20-64,6
2024,6,FRF,Grand Est,1,M,ED0-2,educL,0,0.12300000000000001,Y20-64,6
2024,6,FRF,Grand Est,1,M,ED3_4,educM,1,0.07200000000000001,Y20-64,6
2024,6,FRF,Grand Est,1,M,ED5-8,educH,2,0.046,Y20-64,6
2024,6,FRF,Grand Est,1,M,TOTAL,educALL,-1,0.069,Y20-64,6
2024,7,FRG,Pays de la Loire,0,F,ED0-2,educL,0,0.076,Y20-64,7
2024,7,FRG,Pays de la Loire,0,F,ED3_4,educM,1,0.066,Y20-64,7
2024,7,FRG,Pays de la Loire,0,F,ED5-8,educH,2,0.035,Y20-64,7
2024,7,FRG,Pays de la Loire,0,F,TOTAL,educALL,-1,0.052000000000000005,Y20-64,7
2024,7,FRG,Pays de la Loire,1,M,ED0-2,educL,0,0.096,Y20-64,7
2024,7,FRG,Pays de la Loire,1,M,ED3_4,educM,1,0.065,Y20-64,7
2024,7,FRG,Pays de la Loire,1,M,ED5-8,educH,2,0.047,Y20-64,7
2024,7,FRG,Pays de la Loire,1,M,TOTAL,educALL,-1,0.061,Y20-64,7
2024,8,FRH,Bretagne,0,F,ED0-2,educL,0,0.08199999999999999,Y20-64,8
2024,8,FRH,Bretagne,0,F,ED3_4,educM,1,0.047,Y20-64,8
2024,8,FRH,Bretagne,0,F,ED5-8,educH,2,0.046,Y20-64,8
2024,8,FRH,Bretagne,0,F,TOTAL,educALL,-1,0.049,Y20-64,8
2024,8,FRH,Bretagne,1,M,ED0-2,educL,0,0.11699999999999999,Y20-64,8
2024,8,FRH,Bretagne,1,M,ED3_4,educM,1,0.04,Y20-64,8
2024,8,FRH,Bretagne,1,M,ED5-8,educH,2,0.064,Y20-64,8
2024,8,FRH,Bretagne,1,M,TOTAL,educALL,-1,0.055999999999999994,Y20-64,8
2024,9,FRI,Nouvelle-Aquitaine,0,F,ED0-2,educL,0,0.10400000000000001,Y20-64,9
2024,9,FRI,Nouvelle-Aquitaine,0,F,ED3_4,educM,1,0.077,Y20-64,9
2024,9,FRI,Nouvelle-Aquitaine,0,F,ED5-8,educH,2,0.037000000000000005,Y20-64,9
2024,9,FRI,Nouvelle-Aquitaine,0,F,TOTAL,educALL,-1,0.06,Y20-64,9
2024,9,FRI,Nouvelle-Aquitaine,1,M,ED0-2,educL,0,0.107,Y20-64,9
2024,9,FRI,Nouvelle-Aquitaine,1,M,ED3_4,educM,1,0.065,Y20-64,9
2024,9,FRI,Nouvelle-Aquitaine,1,M,ED5-8,educH,2,0.042,Y20-64,9
2024,9,FRI,Nouvelle-Aquitaine,1,M,TOTAL,educALL,-1,0.06,Y20-64,9
2024,10,FRJ,Occitanie,0,F,ED0-2,educL,0,0.14,Y20-64,10
2024,10,FRJ,Occitanie,0,F,ED3_4,educM,1,0.07200000000000001,Y20-64,10
2024,10,FRJ,Occitanie,0,F,ED5-8,educH,2,0.057,Y20-64,10
2024,10,FRJ,Occitanie,0,F,TOTAL,educALL,-1,0.069,Y20-64,10
2024,10,FRJ,Occitanie,1,M,ED0-2,educL,0,0.127,Y20-64,10
2024,10,FRJ,Occitanie,1,M,ED3_4,educM,1,0.078,Y20-64,10
2024,10,FRJ,Occitanie,1,M,ED5-8,educH,2,0.045,Y20-64,10
2024,10,FRJ,Occitanie,1,M,TOTAL,educALL,-1,0.069,Y20-64,10
2024,11,FRK,Auvergne-Rhône-Alpes,0,F,ED0-2,educL,0,0.166,Y20-64,11
2024,11,FRK,Auvergne-Rhône-Alpes,0,F,ED3_4,educM,1,0.07400000000000001,Y20-64,11
2024,11,FRK,Auvergne-Rhône-Alpes,0,F,ED5-8,educH,2,0.040999999999999995,Y20-64,11
2024,11,FRK,Auvergne-Rhône-Alpes,0,F,TOTAL,educALL,-1,0.064,Y20-64,11
2024,11,FRK,Auvergne-Rhône-Alpes,1,M,ED0-2,educL,0,0.13,Y20-64,11
2024,11,FRK,Auvergne-Rhône-Alpes,1,M,ED3_4,educM,1,0.068,Y20-64,11
2024,11,FRK,Auvergne-Rhône-Alpes,1,M,ED5-8,educH,2,0.047,Y20-64,11
2024,11,FRK,Auvergne-Rhône-Alpes,1,M,TOTAL,educALL,-1,0.066,Y20-64,11
2024,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED0-2,educL,0,0.094,Y20-64,12
2024,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED3_4,educM,1,0.077,Y20-64,12
2024,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED5-8,educH,2,0.052000000000000005,Y20-64,12
2024,12,FRL,Provence-Alpes-Côte d’Azur,0,F,TOTAL,educALL,-1,0.066,Y20-64,12
2024,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED0-2,educL,0,0.08900000000000001,Y20-64,12
2024,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED3_4,educM,1,0.077,Y20-64,12
2024,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED5-8,educH,2,0.047,Y20-64,12
2024,12,FRL,Provence-Alpes-Côte d’Azur,1,M,TOTAL,educALL,-1,0.067,Y20-64,12
2024,13,FRM,Corse,0,F,ED0-2,educL,0,,Y20-64,13
2024,13,FRM,Corse,0,F,ED3_4,educM,1,,Y20-64,13
2024,13,FRM,Corse,0,F,ED5-8,educH,2,,Y20-64,13
2024,13,FRM,Corse,0,F,TOTAL,educALL,-1,,Y20-64,13
2024,13,FRM,Corse,1,M,ED0-2,educL,0,,Y20-64,13
2024,13,FRM,Corse,1,M,ED3_4,educM,1,,Y20-64,13
2024,13,FRM,Corse,1,M,ED5-8,educH,2,,Y20-64,13
2024,13,FRM,Corse,1,M,TOTAL,educALL,-1,,Y20-64,13
2024,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED0-2,educL,0,0.253,Y20-64,14
2024,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED3_4,educM,1,0.168,Y20-64,14
2024,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED5-8,educH,2,0.067,Y20-64,14
2024,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,TOTAL,educALL,-1,0.151,Y20-64,14
2024,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED0-2,educL,0,0.257,Y20-64,14
2024,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED3_4,educM,1,0.159,Y20-64,14
2024,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED5-8,educH,2,0.08,Y20-64,14
2024,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,TOTAL,educALL,-1,0.16399999999999998,Y20-64,14
